143	-0.149994	-3.02583	-3.17582
144	-0.150092	-2.984	-3.1341
145	-0.150167	-2.93894	-3.0891
146	-0.150263	-2.89741	-3.04767
147	-0.150407	-2.85376	-3.00417
148	-0.150485	-2.82026	-2.97074
149	-0.150571	-2.7945	-2.94507
150	-0.150648	-2.76726	-2.91791
151	-0.15073	-2.74102	-2.89175
152	-0.150792	-2.72177	-2.87256
153	-0.150818	-2.71607	-2.86689
154	-0.150887	-2.7022	-2.85309
155	-0.150963	-2.69778	-2.84874
156	-0.151028	-2.69192	-2.84295
157	-0.151045	-2.69021	-2.84125
158	-0.151109	-2.69558	-2.84669
159	-0.151176	-2.70408	-2.85526
160	-0.151199	-2.72673	-2.87793
161	-0.151257	-2.74446	-2.89572
162	-0.15128	-2.76417	-2.91545
163	-0.151296	-2.79464	-2.94594
164	-0.151357	-2.81924	-2.97059
165	-0.151373	-2.86388	-3.01526
166	-0.151394	-2.89034	-3.04174
167	-0.151446	-2.92709	-3.07853
168	-0.151467	-2.97731	-3.12878
169	-0.151482	-3.0075	-3.15898
170	-0.151502	-3.05315	-3.20465
171	-0.151516	-3.08917	-3.24069
172	-0.151532	-3.14153	-3.29306
173	-0.151551	-3.17409	-3.32564
174	-0.151533	-3.21794	-3.36947
175	-0.151581	-3.25171	-3.40329
176	-0.151572	-3.28522	-3.4368
177	-0.151555	-3.3187	-3.47025
178	-0.15157	-3.33813	-3.4897
179	-0.151553	-3.36099	-3.51255
180	-0.151507	-3.36769	-3.51919
181	-0.151494	-3.38115	-3.53265
182	-0.151476	-3.38616	-3.53764
183	-0.151459	-3.36781	-3.51927
184	-0.151441	-3.36518	-3.51662
185	-0.15139	-3.34308	-3.49447
186	-0.151333	-3.31666	-3.46799
187	-0.151279	-3.28538	-3.43666
188	-0.151218	-3.25427	-3.40549
189	-0.151154	-3.21645	-3.36761
190	-0.151047	-3.177	-3.32805
191	-0.150973	-3.13442	-3.28539
192	-0.15085	-3.09833	-3.24918
193	-0.150733	-3.04906	-3.19979
194	-0.150648	-3.01372	-3.16436
195	-0.150509	-2.96396	-3.11447
196	-0.150362	-2.93647	-3.08683
197	-0.150209	-2.90009	-3.0503
198	-0.149988	-2.86539	-3.01538
199	-0.149818	-2.83985	-2.98967
200	-0.149566	-2.81969	-2.96926
201	-0.149458	-2.80436	-2.95382
202	-0.149184	-2.7961	-2.94529
203	-0.148905	-2.7933	-2.94221
204	-0.148602	-2.79374	-2.94235
205	-0.148379	-2.80152	-2.9499
206	-0.14805	-2.82053	-2.96858
207	-0.147705	-2.84198	-2.98969
208	-0.147343	-2.87522	-3.02256
209	-0.146965	-2.92012	-3.06709
210	-0.14645	-2.95698	-3.10343
211	-0.145905	-3.01902	-3.16492
212	-0.145466	-3.07863	-3.2241
213	-0.14501	-3.14272	-3.28774
214	-0.144257	-3.22003	-3.36428
215	-0.143752	-3.29098	-3.43473
216	-0.142907	-3.37197	-3.51488
217	-0.142356	-3.45366	-3.59601
218	-0.141431	-3.52993	-3.67136
219	-0.14045	-3.61698	-3.75744
220	-0.139416	-3.68675	-3.82617
221	-0.138334	-3.76333	-3.90167
222	-0.137423	-3.81593	-3.95335
223	-0.136009	-3.87733	-4.01334
224	-0.134751	-3.92121	-4.05596
225	-0.133171	-3.94125	-4.07442
226	-0.131527	-3.95857	-4.0901
227	-0.130074	-3.96423	-4.0943
228	-0.127937	-3.96017	-4.08811
229	-0.125989	-3.94128	-4.06727
230	-0.123287	-3.90868	-4.03196
231	-0.121092	-3.87195	-3.99304
232	-0.118445	-3.82709	-3.94554
233	-0.115255	-3.7761	-3.89135
234	-0.112695	-3.72173	-3.83442
235	-0.109133	-3.66324	-3.77238
236	-0.105808	-3.61794	-3.72375
237	-0.101827	-3.56044	-3.66226
238	-0.0981412	-3.51312	-3.61126
239	-0.0936935	-3.47525	-3.56895
240	-0.0889828	-3.44015	-3.52913
241	-0.0846331	-3.41401	-3.49864
242	-0.0794533	-3.38696	-3.46641
243	-0.0739466	-3.38167	-3.45562
244	-0.0681375	-3.37343	-3.44157
245	-0.0620137	-3.373	-3.43501
246	-0.0555875	-3.39472	-3.45031
247	-0.0488225	-3.41245	-3.46127
248	-0.0425718	-3.44533	-3.4879
249	-0.0341318	-3.48831	-3.52245
250	-0.0272522	-3.53515	-3.5624
251	-0.0178918	-3.59608	-3.61397
252	-0.00919991	-3.65308	-3.66228
253	-1.33539e-05	-3.72061	-3.72063
254	0.00960944	-3.79839	-3.78878
255	0.0197074	-3.88326	-3.86355
256	0.031658	-3.96184	-3.93018
257	0.0428313	-4.04184	-3.99901
258	0.0561003	-4.13137	-4.07527
259	0.0699512	-4.20541	-4.13546
260	0.0831037	-4.29185	-4.20875
261	0.0984714	-4.36877	-4.2703
262	0.11275	-4.44191	-4.32916
263	0.131756	-4.52059	-4.38884
264	0.147663	-4.5878	-4.44013
265	0.166507	-4.65707	-4.49057
266	0.188469	-4.71677	-4.5283
267	0.207078	-4.77987	-4.57279
268	0.231375	-4.83728	-4.6059
269	0.254542	-4.89251	-4.63796
270	0.278892	-4.95021	-4.67131
271	0.30448	-5.00172	-4.69724
272	0.334403	-5.05189	-4.71749
273	0.359452	-5.10197	-4.74252
274	0.392514	-5.15114	-4.75862
275	0.427203	-5.20138	-4.77418
276	0.460141	-5.23791	-4.77777
277	0.494637	-5.28422	-4.78958
278	0.531036	-5.32725	-4.79621
279	0.573242	-5.37072	-4.79748
280	0.613297	-5.41369	-4.80039
281	0.660359	-5.46316	-4.80281
282	0.704558	-5.49915	-4.79459
283	0.75651	-5.54578	-4.78927
284	0.805089	-5.58507	-4.77998
285	0.856436	-5.62637	-4.76993
286	0.910155	-5.68116	-4.771
287	0.972568	-5.72869	-4.75613
288	1.0319	-5.79942	-4.76753
289	1.10081	-5.87501	-4.7742
290	1.16529	-5.94931	-4.78402
291	1.2414	-6.04134	-4.79994
292	1.31364	-6.14002	-4.82638
293	1.39637	-6.22588	-4.82951
294	1.47533	-6.33213	-4.8568
295	1.56709	-6.42402	-4.85693
296	1.65421	-6.53221	-4.87801
297	1.7446	-6.61522	-4.87062
298	1.8282	-6.68969	-4.86149
299	1.92579	-6.7621	-4.83631
300	2.02882	-6.81831	-4.78948
301	2.12393	-6.84167	-4.71775
302	2.20876	-6.85856	-4.6498
303	2.31113	-6.86305	-4.55192
304	2.40351	-6.85327	-4.44976
305	2.49783	-6.83639	-4.33856
306	2.5816	-6.80019	-4.21859
307	2.66778	-6.74626	-4.07848
308	2.73899	-6.70135	-3.96237
309	2.81338	-6.65303	-3.83965
310	2.88937	-6.59414	-3.70477
311	2.93315	-6.53619	-3.60303
312	2.9946	-6.48083	-3.48623
313	3.03968	-6.4252	-3.38551
314	3.06746	-6.36296	-3.29551
315	3.09532	-6.31629	-3.22096
316	3.10337	-6.2756	-3.17223
317	3.09755	-6.23101	-3.13347
318	3.09149	-6.21059	-3.11911
319	3.06749	-6.19211	-3.12462
320	3.04205	-6.17575	-3.13371
321	3.01842	-6.16955	-3.15112
322	2.9604	-6.18632	-3.22592
323	2.90189	-6.17887	-3.27697
324	2.84603	-6.20633	-3.36031
325	2.77501	-6.24129	-3.46628
326	2.7074	-6.25326	-3.54586
327	2.62599	-6.31357	-3.68758
328	2.54507	-6.34877	-3.8037
329	2.43777	-6.40414	-3.96637
330	2.36373	-6.4398	-4.07607
331	2.26495	-6.49097	-4.22602
332	2.16836	-6.54732	-4.37896
333	2.07669	-6.60288	-4.52618
334	1.97719	-6.63647	-4.65929
335	1.88144	-6.68048	-4.79904
336	1.80086	-6.72808	-4.92722
337	1.70257	-6.74652	-5.04394
338	1.61884	-6.78256	-5.16372
339	1.51991	-6.79019	-5.27028
340	1.43509	-6.80484	-5.36975
341	1.35411	-6.83409	-5.47997
342	1.2692	-6.82235	-5.55314
343	1.18785	-6.80781	-5.61996
344	1.11265	-6.80517	-5.69252
345	1.04652	-6.79453	-5.74801
346	0.977733	-6.7633	-5.78557
347	0.912024	-6.72689	-5.81487
348	0.844616	-6.67478	-5.83016
349	0.78676	-6.63643	-5.84967
350	0.731333	-6.59056	-5.85922
351	0.678732	-6.5358	-5.85707
352	0.629728	-6.49522	-5.8655
353	0.578436	-6.43242	-5.85398
354	0.53428	-6.36207	-5.82779
355	0.488514	-6.3001	-5.81158
356	0.448778	-6.23432	-5.78554
357	0.408251	-6.15652	-5.74827
358	0.373381	-6.07925	-5.70587
359	0.342967	-5.99514	-5.65217
360	0.308794	-5.90784	-5.59904
361	0.279041	-5.81697	-5.53793
362	0.250958	-5.73354	-5.48258
363	0.224786	-5.64395	-5.41917
364	0.199672	-5.54705	-5.34738
365	0.176081	-5.45197	-5.27589
366	0.155591	-5.35101	-5.19542
367	0.13618	-5.24262	-5.10644
368	0.116229	-5.14891	-5.03268
369	0.0991532	-5.04461	-4.94545
370	0.0827498	-4.93628	-4.85353
371	0.0672302	-4.84095	-4.77372
372	0.0540103	-4.73634	-4.68232
373	0.0414385	-4.63901	-4.59757
374	0.0281723	-4.54282	-4.51465
375	0.015641	-4.44741	-4.43177
376	0.00498024	-4.349	-4.34402
377	-0.00530972	-4.25947	-4.26478
378	-0.0149076	-4.17107	-4.18598
379	-0.0238578	-4.096	-4.11986
380	-0.0326427	-4.00725	-4.03989
381	-0.0399226	-3.93248	-3.9724
382	-0.046861	-3.86087	-3.90773
383	-0.053558	-3.79926	-3.85282
384	-0.060662	-3.74172	-3.80238
385	-0.0674172	-3.67531	-3.74272
386	-0.073032	-3.62243	-3.69546
387	-0.0777102	-3.58239	-3.6601
388	-0.0827785	-3.53685	-3.61963
389	-0.0870601	-3.49761	-3.58467
390	-0.0916858	-3.45876	-3.55044
391	-0.0955939	-3.4323	-3.52789
392	-0.0997737	-3.40334	-3.50312
393	-0.102758	-3.38361	-3.48637
394	-0.106553	-3.36553	-3.47208
395	-0.109286	-3.34639	-3.45567
396	-0.112277	-3.33478	-3.44706
397	-0.114744	-3.32373	-3.43847
398	-0.117443	-3.31756	-3.435
399	-0.11973	-3.30902	-3.42875
400	-0.121788	-3.30594	-3.42773
401	-0.123584	-3.30611	-3.4297
402	-0.125791	-3.30835	-3.43414
403	-0.127316	-3.31118	-3.4385
404	-0.129089	-3.30767	-3.43676
405	-0.130241	-3.30477	-3.43501
406	-0.131642	-3.31145	-3.4431
407	-0.133158	-3.30513	-3.43828
408	-0.134419	-3.30571	-3.44013
409	-0.135348	-3.30495	-3.44029
410	-0.136499	-3.30226	-3.43876
411	-0.137155	-3.29522	-3.43237
412	-0.13824	-3.29197	-3.43021
413	-0.139037	-3.27747	-3.41651
414	-0.139844	-3.25915	-3.39899
415	-0.140385	-3.25071	-3.3911
416	-0.141104	-3.23732	-3.37842
417	-0.141669	-3.21531	-3.35698
418	-0.14216	-3.19935	-3.3415
419	-0.142843	-3.17544	-3.31828
420	-0.143154	-3.1525	-3.29566
421	-0.143613	-3.13613	-3.27974
422	-0.144089	-3.11162	-3.25571
423	-0.144376	-3.08659	-3.23097
424	-0.144787	-3.06943	-3.21422
425	-0.14507	-3.0457	-3.19077
426	-0.145365	-3.01755	-3.16291
427	-0.145718	-3.00742	-3.15313
428	-0.145882	-2.98097	-3.12685
429	-0.146096	-2.96872	-3.11482
430	-0.146376	-2.94694	-3.09331
431	-0.146463	-2.93787	-3.08433
432	-0.146735	-2.91883	-3.06556
433	-0.146932	-2.92089	-3.06782
434	-0.147183	-2.91107	-3.05825
435	-0.147296	-2.90265	-3.04995
436	-0.147301	-2.89641	-3.04371
437	-0.147406	-2.89749	-3.0449
438	-0.147502	-2.89211	-3.03961
439	-0.147605	-2.9022	-3.0498
440	-0.147715	-2.90265	-3.05037
441	-0.147824	-2.9075	-3.05533
442	-0.147833	-2.90909	-3.05692
443	-0.147918	-2.91468	-3.0626
444	-0.147927	-2.92115	-3.06908
445	-0.147906	-2.92987	-3.07778
446	-0.147916	-2.93786	-3.08578
447	-0.147927	-2.93972	-3.08765
448	-0.147906	-2.94996	-3.09787
449	-0.147818	-2.95632	-3.10414
450	-0.147706	-2.96403	-3.11174
451	-0.147583	-2.96956	-3.11714
452	-0.147597	-2.97455	-3.12215
453	-0.147482	-2.97649	-3.12397
454	-0.147285	-2.98063	-3.12792
455	-0.147158	-2.98341	-3.13057
456	-0.146927	-2.9873	-3.13423
457	-0.146833	-2.98414	-3.13097
458	-0.146478	-2.98291	-3.12939
459	-0.146201	-2.98485	-3.13106
460	-0.145979	-2.98562	-3.1316
461	-0.145569	-2.98916	-3.13472
462	-0.145301	-2.98877	-3.13407
463	-0.144892	-2.99293	-3.13782
464	-0.144469	-2.99459	-3.13906
465	-0.144032	-3.00331	-3.14734
466	-0.143415	-3.01104	-3.15446
467	-0.142945	-3.02283	-3.16577
468	-0.14234	-3.03062	-3.17295
469	-0.141622	-3.04813	-3.18975
470	-0.140903	-3.06767	-3.20857
471	-0.140174	-3.09122	-3.2314
472	-0.139223	-3.12129	-3.26051
473	-0.138227	-3.14318	-3.28141
474	-0.137319	-3.17899	-3.31631
475	-0.136074	-3.21545	-3.35152
476	-0.13513	-3.25177	-3.3869
477	-0.133709	-3.28689	-3.4206
478	-0.132214	-3.3314	-3.46361
479	-0.130616	-3.38422	-3.51484
480	-0.129173	-3.44226	-3.57143
481	-0.127538	-3.48918	-3.61672
482	-0.125381	-3.53687	-3.66225
483	-0.123486	-3.5936	-3.71708
484	-0.12141	-3.65012	-3.77153
