Header
216 atoms
216 bodies
3 atom types
0 18.6206 xlo xhi
0 18.6206 ylo yhi
0 18.6206 zlo zhi

Atoms

1 1 1 18.0152 2.24853 6.25706 1.09923 0 0 0 
2 1 1 18.0152 2.22035 2.71531 -8.61524 0 0 0 
3 1 1 18.0152 0.128458 3.66322 6.45657 0 0 0 
4 1 1 18.0152 5.64412 -5.82412 -6.96608 0 0 0 
5 1 1 18.0152 -3.1349 -3.51336 7.03056 0 0 0 
6 1 1 18.0152 -1.143 6.20238 8.59693 0 0 0 
7 1 1 18.0152 -7.27168 7.08819 7.19853 0 0 0 
8 1 1 18.0152 -1.0935 6.01741 2.28203 0 0 0 
9 1 1 18.0152 7.65538 -7.12181 -8.37657 0 0 0 
10 1 1 18.0152 8.51007 8.04266 -0.404546 0 0 0 
11 1 1 18.0152 6.84776 -8.47706 6.71042 0 0 0 
12 1 1 18.0152 6.84545 -6.94846 -0.605106 0 0 0 
13 1 1 18.0152 3.33881 -4.25489 -8.07154 0 0 0 
14 1 1 18.0152 -4.01552 -3.54762 -5.16958 0 0 0 
15 1 1 18.0152 4.38056 3.85622 -3.62273 0 0 0 
16 1 1 18.0152 -2.60287 4.53378 7.37168 0 0 0 
17 1 1 18.0152 2.35364 -1.44692 4.80986 0 0 0 
18 1 1 18.0152 -7.35056 -5.25867 -1.67692 0 0 0 
19 1 1 18.0152 2.24573 -4.2565 5.40518 0 0 0 
20 1 1 18.0152 2.37706 -7.72119 8.91986 0 0 0 
21 1 1 18.0152 6.16419 -0.71804 -4.19587 0 0 0 
22 1 1 18.0152 6.08965 -8.92573 1.24902 0 0 0 
23 1 1 18.0152 -2.69175 1.20322 -3.81049 0 0 0 
24 1 1 18.0152 1.19426 6.41098 5.68651 0 0 0 
25 1 1 18.0152 -0.153004 -0.915872 3.61853 0 0 0 
26 1 1 18.0152 0.240907 -2.68126 1.22371 0 0 0 
27 1 1 18.0152 -1.68133 9.24014 6.08252 0 0 0 
28 1 1 18.0152 -2.15405 -7.51259 4.34014 0 0 0 
29 1 1 18.0152 1.17196 7.417 -2.63713 0 0 0 
30 1 1 18.0152 6.08972 -4.99462 7.21636 0 0 0 
31 1 1 18.0152 -5.64021 -6.37804 -4.37489 0 0 0 
32 1 1 18.0152 8.05643 0.0953877 5.01832 0 0 0 
33 1 1 18.0152 1.97895 -8.92154 -5.99846 0 0 0 
34 1 1 18.0152 -3.37839 -8.66245 1.95539 0 0 0 
35 1 1 18.0152 -6.73266 -0.719582 -2.5193 0 0 0 
36 1 1 18.0152 3.16049 2.57154 -0.590978 0 0 0 
37 1 1 18.0152 -4.0014 -4.49588 -9.07098 0 0 0 
38 1 1 18.0152 -1.98301 -1.53427 5.70713 0 0 0 
39 1 1 18.0152 5.94979 7.34707 2.69217 0 0 0 
40 1 1 18.0152 -5.82343 3.39181 -9.15594 0 0 0 
41 1 1 18.0152 -2.82196 -1.98769 3.01853 0 0 0 
42 1 1 18.0152 8.01517 6.01755 -3.95713 0 0 0 
43 1 1 18.0152 -4.64755 4.67937 -1.82573 0 0 0 
44 1 1 18.0152 -8.89559 8.87203 -2.95819 0 0 0 
45 1 1 18.0152 -8.7721 4.09049 -6.21399 0 0 0 
46 1 1 18.0152 -8.24301 6.97923 4.33588 0 0 0 
47 1 1 18.0152 0.80196 8.15644 7.90678 0 0 0 
48 1 1 18.0152 1.24629 -0.398251 -2.87475 0 0 0 
49 1 1 18.0152 8.69364 3.46266 1.90636 0 0 0 
50 1 1 18.0152 -1.44567 5.86175 -0.370982 0 0 0 
51 1 1 18.0152 -4.98098 -7.15874 5.39181 0 0 0 
52 1 1 18.0152 5.49832 2.01091 8.88972 0 0 0 
53 1 1 18.0152 -8.56797 -4.00853 4.79574 0 0 0 
54 1 1 18.0152 3.57434 -0.615035 8.53168 0 0 0 
55 1 1 18.0152 -0.73378 -7.96224 8.73504 0 0 0 
56 1 1 18.0152 -6.37574 -3.17763 -3.56895 0 0 0 
57 1 1 18.0152 3.24077 -9.21406 2.36909 0 0 0 
58 1 1 18.0152 -3.99804 7.34664 7.32923 0 0 0 
59 1 1 18.0152 4.54678 -5.96951 -1.35559 0 0 0 
60 1 1 18.0152 -7.52622 -0.919304 2.35042 0 0 0 
61 1 1 18.0152 1.96965 2.85615 -3.59916 0 0 0 
62 1 1 18.0152 -2.36042 -4.83266 0.797692 0 0 0 
63 1 1 18.0152 4.70098 -1.1721 3.24175 0 0 0 
64 1 1 18.0152 -4.57804 1.05825 4.21189 0 0 0 
65 1 1 18.0152 2.51294 -0.824828 -6.23406 0 0 0 
66 1 1 18.0152 -9.20266 -1.69427 9.00867 0 0 0 
67 1 1 18.0152 3.79259 6.94349 4.81678 0 0 0 
68 1 1 18.0152 -3.19308 2.2021 -1.28524 0 0 0 
69 1 1 18.0152 6.17748 1.19818 1.12189 0 0 0 
70 1 1 18.0152 7.80664 2.6165 -1.06958 0 0 0 
71 1 1 18.0152 8.90126 -3.53259 -6.70077 0 0 0 
72 1 1 18.0152 -5.08035 5.92965 -4.24189 0 0 0 
73 1 1 18.0152 8.04063 -4.59105 9.17678 0 0 0 
74 1 1 18.0152 9.23287 4.97909 8.95363 0 0 0 
